0.0,-3.6086836643177618e-06,-8.104962920149631e-05,-3.2654542786104413e-06,0.0017598560979923182,8.678886329001762e-05,0.006412453628599746,0.00027366965265905065,0.007941515233694938,0.000510491223684442,0.009961368468644382,0.0007319150946338573,0.006775287874999606,0.0008829990425802062,0.006984075285459605,0.001020533461870149,0.004065555433481852,0.001128534083912743,0.002732840467213159,0.00117890940038387,0.0030485060944052704,0.0012499832144737184,0.0023901211251261966
0.0,1.0830032481650842e-05,6.505528192761096e-05,2.03262304464826e-05,0.0004967508577127366,9.419884728262467e-05,0.005846304276211437,0.00027271271405268573,0.008340018823305824,0.0004862571677133072,0.008894766028511525,0.0007223558706713225,0.007790331202870415,0.0008892506341334099,0.006905120178901391,0.0010147465157661468,0.004102688891749398,0.0011414586732317684,0.00484279917578932,0.0012089815342195167,-0.0004156793700955635,0.001185062120741683,-0.0006010311888013031
0.0,-3.850860396501435e-06,4.674511012228384e-05,3.8345126266758306e-05,0.003189056838548736,0.00013774059661204462,0.005358479654631621,0.00026261260323879015,0.005336515621901566,0.0004799549351789671,0.009419448870631727,0.0006781371669688933,0.008099692594916752,0.0008770043540503067,0.007921336044054818,0.0010601334203475035,0.005410566839035761,0.0011419114504142023,0.0014995352577360393,0.0011795691188947132,0.002087194631508859,0.0012336001582135834,0.002118707556341751
0.0,1.1693522146045869e-05,7.846382336746344e-05,4.572157350796953e-05,0.0031146056814368253,0.0001650152469251316,0.005046314550894279,0.0002985632243024867,0.0065994446606129865,0.0004387315349802164,0.004963638416960915,0.0006386119868596285,0.010596880301767739,0.0008993302148811954,0.008416446572273476,0.0010483630720313152,0.004757613007012834,0.0011341643994583163,0.0026104851278918283,0.0011910612779738113,0.0013505137777489336,0.0012522357294365962,0.0034512492390208847
0.0,5.555176384239418e-06,6.22420387064923e-05,6.0401411547451554e-05,0.005036281452391606,0.000182055160646712,0.003987256690760484,0.0002898390312733534,0.004143084372212372,0.0004457333767395198,0.008550937681696747,0.00064577901114118,0.008331585076514995,0.0008532174825642331,0.007109872637082827,0.0010182801777635867,0.00662181023086068,0.001152973027840077,0.0026649949985688183,0.001203493156809775,0.0028946274400024033,0.0012569070808091652,0.0013832123057939793
0.0,1.1914566986445363e-05,0.00014999254811563968,6.377723100949663e-05,0.003080129777454736,0.00015674354204915037,0.0040902037993706935,0.00029625051238686305,0.00740731596224806,0.000478963444259614,0.007449318833127303,0.0006386977229040565,0.004987022363103725,0.0008083216448979061,0.007807836457221563,0.0009922595439613288,0.006563709731169557,0.0011313327318726442,0.00619438726492356,0.0012413840979443212,0.0012871655520828131,0.0012787352211096916,0.0021181101100663418
0.0,-6.71718514099459e-06,-6.552232482926482e-06,1.0204491151956061e-05,0.002143749930698238,0.0001395425535764946,0.00808411174939521,0.0003319502880860518,0.004933858249618804,0.0004753685566854736,0.00782105224172792,0.0006382090818845116,0.006310459162116744,0.0007841962101345534,0.005152378424647752,0.0009520780348309179,0.00689537399147006,0.0011150350251950404,0.0065480701596253065,0.0012413254120874392,0.0041893277200354745,0.0013718170504258748,0.005834813458566787
0.0,5.39302111337526e-06,7.361245320508076e-05,3.591798871874409e-05,0.00233057091437957,0.00013268230919616727,0.0050242620351453535,0.0003101724544180674,0.008817847635386863,0.0004929501447505945,0.006434933682980979,0.0006239315632976278,0.004237919649137712,0.0007787019901946275,0.006265030141982795,0.0009230504176460159,0.005949447755222128,0.001064999015012725,0.006913272042640301,0.0012549078324255154,0.00781933490652393,0.0014635260564228325,0.008548996060158244
0.0,8.211824910465669e-07,4.005147275349293e-05,4.6035972956300104e-05,0.004628363831403898,0.0001667624604744244,0.0029298370862815854,0.00027983610059071127,0.006373702141269734,0.000465491320193876,0.00850181988417572,0.000642095836264254,0.0063672423228990456,0.0007649487200415273,0.003171679221806663,0.0008721058646115166,0.005627556536431312,0.0010480474416985984,0.007823555660593059,0.0012675781521768548,0.010617692006362044,0.0015291057423096309,0.009940464819633833
0.0,7.368990037344644e-06,0.00017602466780619226,5.989910155208493e-05,0.0023008398779883815,0.00015640406826937704,0.005380828748557248,0.0002962725935982319,0.006214917624676627,0.00044276196784981387,0.005755205082977756,0.0006035548907750046,0.00690678449006421,0.0007552532247095761,0.0033596463795190113,0.0008515807078429653,0.006043291208897552,0.0010318545747406446,0.00914724249323687,0.0012883144399682136,0.011002648291349922,0.0015624494042512458,0.010692421361185289
0.0,-5.479319499941224e-06,7.237127908502499e-05,3.606887383187377e-05,0.003065300734380399,0.0001577911605401476,0.005487226436563897,0.0002982969433828543,0.005686881245365538,0.0004437005723855785,0.005650500190830435,0.000560302297877402,0.004462224758329629,0.0006790002348151635,0.006665522110389375,0.000880594421217765,0.006620842898071124,0.001048465034831052,0.00829414490726118,0.0012836280123250615,0.010946813896444486,0.0015943894573533862,0.013048347351293524
0.0,-3.3307705877174793e-06,0.0001097387850885644,4.262033204473911e-05,0.0023524354294692648,0.00014517537063358832,0.006501173774174378,0.0003049343504975843,0.005262551792356501,0.0004075733650130341,0.004191538230836943,0.0005183471399779314,0.0036978858720388215,0.0006614695445460678,0.00755394757537207,0.0008432002712580399,0.008019921023605563,0.0010846311922022391,0.010468979131080284,0.00132941837045514,0.009202365383154406,0.0015029233976087252,0.0053760476465998745
0.0,2.174096082819274e-06,0.00011413738564973957,5.670939229036887e-05,0.0037220909085433564,0.00015912548572766857,0.00347987932215581,0.00025993752061996637,0.0047754780297405595,0.00036956405494074706,0.004261947546779688,0.0005011344726988139,0.005304248954450795,0.0006229210253344249,0.0069046689595239465,0.0008454396380189255,0.009994711922717458,0.0011187386899551867,0.009883270620498697,0.001319242064766339,0.007750944427707886,0.0015212911132958865,0.008128880389623689
0.0,-5.545382020597914e-06,0.00015939971326832782,6.429258902934194e-05,0.0033040485237943364,0.0001443329221955292,0.003679048801975757,0.0002237367930313993,0.004011806233527581,0.00033518948189770886,0.0027365647491817873,0.000437567584165231,0.006951243246475908,0.00064829092828374,0.009025066906222593,0.0008706273831842798,0.009034906712340564,0.001087935748370025,0.00860121476838108,0.0013236092036138776,0.00985827325636702,0.0015370416102504013,0.007641677991116659
0.0,-5.133293017024271e-06,1.7606106773278702e-05,2.3113924502800057e-05,0.0027364488666792555,0.00012384168910281257,0.004070310220598228,0.0001937574030281336,0.0023584529942288278,0.00026469631863732115,0.0033691024096337047,0.00044058920314856174,0.00972884492383726,0.0006529980971028451,0.00841182214321428,0.0008710116085698981,0.00873159284641025,0.001081439943113308,0.007978050730097757,0.001310248565060306,0.010309969638593985,0.001583496927024254,0.011290348343642226
0.0,1.352430219764954e-05,9.815638354964483e-05,4.031628293291252e-05,0.0010738106174936395,4.7760943225668086e-05,0.0012496568933083579,0.000129801777406462,0.004376321002820528,0.0002619953052357627,0.006113138236638803,0.0004418644839757968,0.007187893915932103,0.0006372786978198006,0.009537194938430065,0.0008583974770447232,0.008460157853261294,0.0010801280178817886,0.008763136825975657,0.0013263009808582456,0.010626504065997857,0.0015580702569782006,0.008384144241169147
0.0,-1.6830368641387462e-05,-8.358652464149168e-05,-1.9009886216251632e-05,0.0005664174869674726,3.647608925616449e-06,0.002023840502224494,8.335852745252862e-05,0.004220814434548972,0.00024482426409261116,0.008265838029529354,0.00044950411445972857,0.00659327942513953,0.0006171398015542038,0.008562574859360912,0.0008401866116721339,0.009479935752587713,0.001087716087056232,0.010049794318920391,0.0013358148060178645,0.008720564299896845,0.0015491857391090737,0.00882122887646286
0.0,-7.811299490288823e-06,-0.00012035467376037163,-4.207400538935011e-05,-0.0015555453948063978,-5.547726364466365e-05,0.0025264029748430805,7.641829565784028e-05,0.005958235102522515,0.00022808776546352584,0.0055543565023988455,0.00040548138220325604,0.009355831018115383,0.0006249988513338839,0.008396742296388413,0.000842745193767706,0.008944423398966778,0.0010807506146731875,0.010346125514130089,0.0013254557220239084,0.008653144272756326,0.0015757229949918466,0.01115457443584034
0.0,-1.3046864450262085e-05,-0.00011594151537755889,-3.181576024213403e-05,-0.00025069723672261257,-3.7397893599737407e-05,0.0004979083590292391,2.927082714138629e-05,0.004955693528003954,0.0001961560107848715,0.007436976913767873,0.0003887358812123312,0.008023831502631569,0.0006121977564649743,0.009119711802348537,0.000852386453578209,0.011134362709921698,0.0010769869834956996,0.007222759471236415,0.0013082231262535257,0.010729987900191652,0.0016004371061886194,0.012330753844790987
0.0,1.018328408177137e-05,-7.664465757151766e-05,-3.4803529505705097e-06,0.000981304916234233,-9.343598041846801e-06,-0.0017535047898927145,1.8548090799900546e-05,0.003238779879688967,0.00014039839822853253,0.007012544734894536,0.0003686110955669051,0.010872837772806848,0.000617083006161358,0.008928505469415617,0.0008318106678302814,0.00853648571572408,0.0010664460570279806,0.010560886997614111,0.0013408669302285286,0.00979169230858674,0.0015378411695607282,0.007049253698479153
0.0,1.9007170868095763e-06,5.641747057581368e-05,1.2826616159604166e-05,-0.0002213366305278423,5.810436639301708e-06,0.0006798693298933439,3.074363671189715e-05,0.0011225829748476783,0.00012172147276152391,0.0071492475106136625,0.00033555746224940265,0.008639748921266906,0.0005728107853228821,0.009651408434333403,0.0008426923579125186,0.012302559875669415,0.0010835808565950523,0.008114484290273642,0.0013122591627687688,0.009619510115084023,0.0015746980824446932,0.01109761192778943
0.0,-4.1736078818831295e-06,-1.7401332806096417e-05,-2.7208779718382372e-06,0.0003161295912341231,2.6680277697475133e-06,0.0007067062538135693,6.463018222651695e-05,0.0025704174602298614,0.00014198876599454753,0.004136753585852035,0.0002784441165145899,0.008384693136265822,0.0005357427619062055,0.011973925336178892,0.0008394119716853131,0.009885605328458922,0.0010790232974726868,0.011050055783023127,0.001325954420426897,0.008170990533449184,0.0015484329378921415,0.009566824367287457
0.0,-1.9644615971277572e-05,-5.182866069589966e-05,-1.3244669382914016e-05,0.0008322756655394001,2.309027859444614e-05,0.001722657454322081,7.242233967196572e-05,0.002339733893482181,0.00014200275509338353,0.004697217103757225,0.00028819574590729176,0.006017038233438115,0.0005033232807421875,0.009986512609461784,0.000779420776275934,0.013258712734906503,0.00109461443377104,0.011237125906252967,0.0013313483683011689,0.008349536383707053,0.0015346190556234504,0.007920345972235109
0.0,1.5033060836084415e-05,9.086629350100308e-05,2.79682486176488e-05,0.0003263829450683226,1.77551025238306e-05,-0.0011193815615242063,6.765074677276245e-05,0.00417058154114977,0.00016780185995760247,0.0041811381478032384,0.0002913180396842239,0.006884027085455293,0.0004837834303564461,0.008595814772385444,0.0007471879512804467,0.011647987647597623,0.001059082113944876,0.01200900549807522,0.001327331265884047,0.010887451683999249,0.0015732656523600444,0.008840280945165358
0.0,-1.1751033936640678e-05,5.7418557722241276e-06,-5.023059198213541e-06,0.0004075344118281334,5.196342494281896e-05,0.0023388216543077933,7.613676577667806e-05,0.0021016271709574513,0.00015782565816449418,0.0042561246845133965,0.00030465975023927564,0.006743773417503876,0.0004923255670900126,0.007829545542794655,0.0007286227147714,0.010715158175184812,0.0009857270427435394,0.011613286270412812,0.0013150025125488682,0.01408333179832633,0.0016536742498716205,0.012966075152847388
0.0,5.395530172351436e-06,9.261108577267093e-05,1.1913598067762782e-05,-0.000809424017068082,3.0855005175077254e-05,0.0024397134282870573,9.957547568597337e-05,0.00237208975809137,0.00017491944854215082,0.003957588089056966,0.00030662392380394616,0.0076220040086542725,0.0004957240383948189,0.007499727892796407,0.0006989010486051564,0.007581583104832009,0.0009400410124832297,0.012370060451153882,0.0012993112013130242,0.01675941154057274,0.0017027507859549446,0.015212107869062892
0.0,-1.1316098866922336e-06,6.813646269723185e-05,1.5025910803396346e-05,0.00032089946445316184,3.925796292267863e-05,0.001026208249581607,8.965597257065251e-05,0.004225711225949272,0.00019976836549492622,0.005322951197324174,0.00034318803463220457,0.003714199921667196,0.00045752711958702176,0.006818643572290187,0.0006573933700663758,0.009439575482201019,0.0009457520553493035,0.013051678670796176,0.0012829426473283233,0.01542361057454409,0.0017040525222414237,0.017107179140792475
0.0,-1.3377132445601565e-05,7.788065998780145e-06,1.5330903805134335e-06,0.00070184915954824,3.512811247447941e-05,0.002317904400095354,0.00011754289244952786,0.003750365843952391,0.00022647073843339523,0.004431502213504581,0.00031935494116816325,0.0042957944056604015,0.00045597106603619534,0.006481423996218859,0.0006276606800253595,0.00813363165044784,0.0009419711954044293,0.0150021840398813,0.0013005277754261798,0.014270222734701384,0.001605051840316624,0.010629894408198143
0.0,-2.2339231649634026e-06,8.894336832639974e-06,-3.1990499724096893e-06,2.65384372843676e-05,5.4764396401091286e-05,0.0036937034945428823,0.00013976916791248224,0.004366242424212286,0.00022660065293912657,0.0018534995261067972,0.0003042540911657527,0.0041698872417234665,0.00042796736919704876,0.006761623216662341,0.0006649195444490958,0.01130042044008231,0.0009471642677254452,0.01158288385806343,0.001242004943113506,0.012812479567319617,0.0016268826542484975,0.016756682178911193
0.0,1.0689843646880844e-05,7.743029845276911e-05,3.057086023427163e-05,0.0011445953473083153,8.248676147866923e-05,0.0030978647065290537,0.0001449585459370495,0.0017229323433734754,0.00020573082491561753,0.0023624069399342815,0.00028332234237915505,0.005498763077199836,0.0004574599916728596,0.007856918242426562,0.0006754763506232557,0.009544961451971846,0.0009303674253339813,0.01072510807922606,0.001238491910122203,0.013251737445887356,0.0015208751072118554,0.010029613319308852
0.0,9.915033903510732e-06,4.3660239467697644e-05,4.386148298975068e-05,0.0035617701591021617,0.00012429441875657117,0.0010381218065333231,0.00012304343444181234,0.0002848872716131947,0.00016963366872674136,0.004077341963164015,0.0003120032092888382,0.0055433094437190395,0.00046876005199451,0.007972138439074914,0.0006813902394309767,0.009439945306320955,0.0009352910044669984,0.010509551846248627,0.001208159158639176,0.010419853414304403,0.0014581801828881242,0.010004781983770382
