‘ª’èŒ‹‰Ê‚Í‰º•”‚É‚ ‚è‚Ü‚·
var_list,"['var_list', 'var_qty', 'dt', 'fs', 'simu_time', 'qty_x', 'total_length', 'height', 'depth', 'young', 'density', 'fix_type', 'damping_ratio', 'f_position', 'f_wave_type', 'f_mag', 'f_freq', 'k_jig', 'jig_position', 'animation_speed', 'sampling_length', 'vec_length']"
var_qty,22
dt,5e-07
fs,40000.0
simu_time,0.075
qty_x,11
total_length,0.25
height,0.005
depth,0.02
young,205000000000.0
density,7850
fix_type,
damping_ratio,0.01
f_position,-2
f_wave_type,impulse
f_mag,100
f_freq,3000
k_jig,"[328000000, 328000]"
jig_position,"[0, 1]"
animation_speed,2
sampling_length,3000
vec_length,24







0.0,4.986921906191564e-07,-1.9039191649770584e-06,-8.993837766841182e-07,-0.00012021132769072474,-7.300202249037419e-06,-0.0004720730722956527,-1.8602005805670383e-05,-0.0004733617389646429,-3.0229027927434465e-05,-0.000535834899111663,-4.141510239021085e-05,-0.0004419528294903025,-4.931898666266045e-05,-0.0002533871020654042,-5.479687688407279e-05,-0.00025896876953782446,-6.18442476491153e-05,-0.00036093397732961776,-7.029649748947879e-05,-0.000374048767360602,-7.851635946141177e-05,-0.00034525726055865887,-8.666077458119447e-05,-0.000369886333500429
0.0,-2.882993139078431e-07,-4.1460621070357514e-06,-2.033951365536903e-06,-0.00015558301034666563,-8.327710144132994e-06,-0.00040634326834352094,-2.0104588409552544e-05,-0.0006116866942950099,-3.340225404087853e-05,-0.0004744238266894249,-4.182852333541373e-05,-0.00032828440343029826,-4.8500666724795564e-05,-0.00026509986160412337,-5.5778048234658225e-05,-0.00035079247855016217,-6.231667085067376e-05,-0.00026158010401755805,-6.959113434858328e-05,-0.0003594971532156219,-7.848402675161919e-05,-0.0004502494817433879,-8.981661163463166e-05,-0.0005180363018542144
0.0,6.062314217047716e-07,-6.199598388198101e-06,-3.299388033511501e-06,-0.0003214336084095262,-1.2448062706388435e-05,-0.0004516734820351038,-2.2313500326714762e-05,-0.0004062078801904385,-3.200752458407895e-05,-0.0004665590496311941,-4.208212297775948e-05,-0.0003793425650713374,-4.977798046352764e-05,-0.0003198086389166161,-5.598907924907843e-05,-0.0002181748667963845,-6.189234702174341e-05,-0.0003530806348486896,-7.018669347277972e-05,-0.00033409411517711264,-7.960679243316216e-05,-0.0004958900847035554,-8.914425851236741e-05,-0.000362136198498866
0.0,-9.115229226100287e-07,-1.6970797298371386e-05,-6.206667074286142e-06,-0.00032846373924552463,-1.4812747907459361e-05,-0.0004063119500662887,-2.331756221420005e-05,-0.00038633856016800173,-3.246952590150298e-05,-0.0003596843892255491,-4.090589485404202e-05,-0.0004337794524322794,-4.990763795232684e-05,-0.00030743072460038244,-5.6429791734775395e-05,-0.0002954290048803656,-6.272461086018956e-05,-0.00028075184153613454,-7.119668966890852e-05,-0.0004388345689180851,-8.005906257079085e-05,-0.0003564235922100591,-8.931084783526426e-05,-0.0004396506043487293
0.0,-9.892920307782157e-08,-1.2030432683127847e-05,-5.158768986276921e-06,-0.0003645309160205945,-1.4959213698030354e-05,-0.0004884060518369653,-2.493870808092392e-05,-0.0003522177206981445,-3.2975862350798166e-05,-0.00037737095364641214,-4.070638120141075e-05,-0.00030624575850579633,-4.793550802048217e-05,-0.0003406879144636005,-5.660975018793239e-05,-0.00040960094592718265,-6.546515418418317e-05,-0.00035539405133344464,-7.212464779534233e-05,-0.0002557275516535671,-7.990006393424785e-05,-0.00042605888352264116,-8.904431928554937e-05,-0.0003786386786526335
0.0,-9.328788669635507e-08,-5.913364918706706e-06,-3.42972394933662e-06,-0.0003068623079327161,-1.3285639623482576e-05,-0.0005144367529011512,-2.503008660576436e-05,-0.0004855042074986372,-3.3876897222263864e-05,-0.00028128460211647346,-3.994950817272731e-05,-0.00030790638863214355,-4.76199025371819e-05,-0.00036798390565240637,-5.7119638689447e-05,-0.0004165225621747652,-6.55146602776243e-05,-0.0003709728935676319,-7.409495846740699e-05,-0.0003506276636524857,-8.14748967272591e-05,-0.0002782223968624951,-8.564968311758507e-05,-0.00013259195777776993
0.0,-7.122471654346988e-08,-1.053190028979659e-05,-4.055593263695617e-06,-0.0002685483576388187,-1.2034380565109503e-05,-0.00042683146507298925,-2.187531703550615e-05,-0.00045789767219269037,-3.2707960393866766e-05,-0.00043676214294646054,-4.158103527073723e-05,-0.00037054977217934165,-4.869699414688886e-05,-0.0002574274854096431,-5.596121812062189e-05,-0.0004211599226032706,-6.663145583553831e-05,-0.00046762311679307875,-7.570303904352781e-05,-0.00031035860792777485,-8.108727519558467e-05,-0.00021236951627229844,-8.691102132956623e-05,-0.0002818214649420847
0.0,2.713590480565135e-07,-9.341995616455837e-06,-3.619351923670839e-06,-0.00025121437136479984,-1.0116074963966781e-05,-0.00035795268942402934,-1.9506198322382994e-05,-0.00044412387667410087,-3.067154472437938e-05,-0.0005207266201543609,-4.095012090785204e-05,-0.00039139557553885567,-5.032770114715828e-05,-0.0004186673494727942,-5.869887239156385e-05,-0.0003279151165735262,-6.618375376550581e-05,-0.0003551433165312821,-7.456186370788479e-05,-0.00034889102034785604,-8.227408451809782e-05,-0.0003196473206137461,-8.742156335426534e-05,-0.0001705278478614771
0.0,1.7773089489331218e-07,-5.3888026122085665e-08,-1.2642910123562726e-06,-0.00019486783944482235,-8.526666752759818e-06,-0.0003764445695514292,-1.766889459719313e-05,-0.00045402849960067765,-2.797097364866143e-05,-0.0004299538466921828,-3.97735326167183e-05,-0.0006182554021887123,-5.1818089554639696e-05,-0.0004133635326527887,-6.0980049662731056e-05,-0.00037661431640523784,-6.727312246396873e-05,-0.00022318310170379584,-7.321401356308308e-05,-0.00029839788040160367,-8.146383128520433e-05,-0.0004434301661636177,-9.231600123935244e-05,-0.0004869443905964791
0.0,-2.2450928658601005e-07,-8.89162352316507e-06,-2.62281840821839e-06,-9.942302988133303e-05,-5.8224224981351725e-06,-0.0002767658316224812,-1.4564668637360851e-05,-0.00044772811700514894,-2.6556577889392146e-05,-0.0005864933310309947,-3.9524194045748155e-05,-0.0005539866414415904,-5.1744280358377536e-05,-0.0005100107745703997,-6.160457273732839e-05,-0.0003377691389870402,-6.826841441392928e-05,-0.0002660638261243673,-7.358698394051768e-05,-0.0002594690942002205,-8.226642474877919e-05,-0.0004604450731421449,-9.233169152194121e-05,-0.0004291605561328699
0.0,5.255503333965396e-07,8.65430389212982e-07,-4.583584509062849e-07,-0.00012688665501665132,-5.303293930684864e-06,-0.00027842352188981015,-1.265919683518774e-05,-0.0003952363224007416,-2.45431796885866e-05,-0.0006228156691841905,-3.905339212710794e-05,-0.0006424560002637366,-5.1604414581648657e-05,-0.0004105643843576077,-6.0161088046102644e-05,-0.00039935985649501565,-6.840859851471136e-05,-0.00033125939039658407,-7.679445222699753e-05,-0.0003737124874503774,-8.383754889839025e-05,-0.0002570062473172528,-8.901431906233216e-05,-0.00021299782949993592
0.0,1.443794846943361e-08,-1.3356999330113763e-06,-5.348473925304366e-07,-4.8996621740346486e-05,-3.581783178625611e-06,-0.0002385890622887124,-1.2134454128150392e-05,-0.0005260963023272549,-2.4743789935310282e-05,-0.0005187507516043801,-3.656699695651212e-05,-0.000541475786317301,-4.864711610527282e-05,-0.0005228743172477767,-6.014846016234916e-05,-0.00046592531023505006,-7.021501903600489e-05,-0.0004415587012890136,-7.881436752027461e-05,-0.0002820256373582531,-8.441909231994496e-05,-0.00022828646594796602,-8.826275208072254e-05,-0.0001328482631220542
0.0,6.351262686332909e-07,-5.765215377322818e-07,-3.847169482516515e-07,-8.796946814967979e-05,-4.58351345846854e-06,-0.0003043580900708934,-1.2678096371539417e-05,-0.00039224466231430885,-2.2831486936364838e-05,-0.0004815149773859341,-3.391936025372453e-05,-0.0005070324605406106,-4.633196779632386e-05,-0.0005854629940374756,-5.9910806585768934e-05,-0.0005886909437621355,-7.227823929057955e-05,-0.0004651741774225857,-7.960612418451739e-05,-0.0002054136009905018,-8.458353692523718e-05,-0.0002584277444455162,-9.042423627921202e-05,-0.0002498850661964262
0.0,-1.9696480234812455e-07,-4.2050072366795465e-06,-2.133013391467793e-06,-0.00016225535474693426,-6.849137154877244e-06,-0.0002370471728953032,-1.2504107139141496e-05,-0.00027124583719885384,-2.0308817559778997e-05,-0.00040414726350413414,-3.116832083733065e-05,-0.0006017646747893425,-4.594671072676621e-05,-0.0006183747347045573,-5.995935482116095e-05,-0.0006127654826562905,-7.087634001637429e-05,-0.0003729068090353632,-8.019114214777588e-05,-0.00042118617363383814,-8.709514854571809e-05,-0.0001858460464117859,-9.041563337490601e-05,-0.00013363596842414936
0.0,-4.166268814794035e-07,-1.1149306390006473e-05,-3.835187681295224e-06,-0.00018443972031539075,-7.652020756396018e-06,-0.00017889738413621765,-1.1898653394872523e-05,-0.00020040499716887867,-1.862526873096185e-05,-0.0004296686488606454,-3.100756395976045e-05,-0.0006004386792755435,-4.4363203315321287e-05,-0.0005992030938410092,-5.794646715757181e-05,-0.0005614704131788532,-7.086583165302788e-05,-0.0005676756602162201,-8.025617076129346e-05,-0.00027438823462766493,-8.766430804182089e-05,-0.0003794953374054346,-9.523510535706024e-05,-0.0003007129458369385
0.0,-8.706349474415175e-08,-3.3234646962041484e-06,-1.5825810733608913e-06,-0.00012833931075579156,-6.040198966699657e-06,-0.00023719363191438084,-1.2156044461749209e-05,-0.0003333041906419593,-2.0248729901045285e-05,-0.0003402415933567738,-2.9438030146173655e-05,-0.0005165011363873278,-4.2537191517253075e-05,-0.0006038842554898438,-5.689192009081299e-05,-0.0006234509438612228,-6.869949431338462e-05,-0.000449046538281603,-7.97200819376961e-05,-0.0004972734267589999,-8.985024690386392e-05,-0.00041271025506033044,-9.928777762442931e-05,-0.00041721256090253127
0.0,9.311844028328253e-07,1.973951007220477e-06,2.4238275290447566e-07,-9.001160047791952e-05,-4.179432758394123e-06,-0.00031388294148335176,-1.1983917443037261e-05,-0.00033811750508660506,-2.0850642092205965e-05,-0.00044415786755744703,-3.0414241333042526e-05,-0.0004135638568530082,-4.1253781043387246e-05,-0.0005179633701413645,-5.3383110830204884e-05,-0.0005707128878811381,-6.668793279431322e-05,-0.0005828633374155432,-7.962566255105952e-05,-0.0005340124219844994,-9.158565161095433e-05,-0.0005524126574574733,-0.0001041899407945504,-0.0005479178587735174
0.0,-5.424534255421004e-07,-4.807401719726901e-06,-1.4600339129152297e-06,-3.770670706780891e-05,-3.422579760257892e-06,-0.00017669430347602466,-1.0242006641925331e-05,-0.00042845145657792466,-2.1192014396132056e-05,-0.00047307555970250477,-3.139509563665559e-05,-0.00042927306104603274,-4.0353275975043265e-05,-0.0003989799212196466,-5.0719059063705505e-05,-0.0004923231064901061,-6.369532078929933e-05,-0.0006707634427719658,-7.902920337065047e-05,-0.0006494946356207294,-9.398146892387954e-05,-0.0006615525145893872,-0.00010854261625359436,-0.0006291327294714424
0.0,1.454966068425658e-07,1.7800064418469265e-06,-2.674138830540232e-07,-0.00010550758794430101,-5.000456130714137e-06,-0.00025969078897436135,-1.1004462913922902e-05,-0.000293422222888202,-1.9335152068186053e-05,-0.0004310447364109467,-3.0210033373397443e-05,-0.0005082538585731443,-4.013810431490108e-05,-0.00036285091309202344,-4.958160098581856e-05,-0.00048306541881433496,-6.136980319964139e-05,-0.0005901537340950667,-7.741114461238357e-05,-0.0007887663037941059,-9.575902751754772e-05,-0.000811018936468688,-0.00011405060214639615,-0.0008015337950130903
0.0,-9.076543615585695e-08,-6.672205098834758e-06,-2.0305228896631288e-06,-9.034192456595866e-05,-5.185527810306514e-06,-0.00025358806774439106,-1.190274006851419e-05,-0.000279447356856372,-1.92807637030629e-05,-0.00038696787572894693,-2.7479919724257205e-05,-0.0003498628844088283,-3.778743669180902e-05,-0.0005358951832295924,-4.9481336140118564e-05,-0.0004920208577183593,-6.114015680854641e-05,-0.0005569908998896567,-7.583371861571541e-05,-0.0007572598289979211,-9.635410142946673e-05,-0.0010222493593267624,-0.00011969360149715122,-0.0010175435652068513
0.0,-2.38569706997608e-07,-4.1482801446123715e-06,-2.0036116089224603e-06,-0.00015619469912595552,-7.111456350395117e-06,-0.00022977882427464554,-1.189810811326751e-05,-0.000256918492294631,-1.826328006174807e-05,-0.0002641767687271691,-2.6088803560116662e-05,-0.0004372447754915438,-3.566757858204746e-05,-0.0004148212257368528,-4.699886146487935e-05,-0.0005746192962394786,-6.084091267622359e-05,-0.0006597859769501129,-7.767626122694485e-05,-0.0008008984396112193,-9.711996411254142e-05,-0.000951377699024198,-0.00012105582875709294,-0.0010999553246502285
0.0,8.201405720391654e-08,-5.60626957491034e-06,-2.5120577978978886e-06,-0.00018793396545997083,-7.03147177937952e-06,-0.0002123038384943474,-1.2069542128356295e-05,-0.0002181646848521126,-1.773464436386391e-05,-0.00029505969439081993,-2.454914060831018e-05,-0.0003025777688483802,-3.3137416148272856e-05,-0.0004745051597248757,-4.503353893069132e-05,-0.0005495395412704962,-5.9968829690830545e-05,-0.0008162322353699763,-8.023376457935967e-05,-0.0008928551550535183,-9.99076142617216e-05,-0.0008152061109423823,-0.00011597586493660468,-0.0006475455174908116
0.0,-1.8269191571818816e-07,-5.001429193201811e-06,-2.0145002861551967e-06,-0.00012816766731679305,-6.157668138012411e-06,-0.0002473685334348417,-1.177640208808983e-05,-0.0002226935526685232,-1.7322135945363217e-05,-0.0002607088888402597,-2.290694289418566e-05,-0.00026489337842774534,-3.0347941161158908e-05,-0.0003988828226510898,-4.335417698406034e-05,-0.0007638617567174421,-6.236049648765969e-05,-0.0008532867383939814,-8.136753317414602e-05,-0.0008054417641315402,-9.893908864567441e-05,-0.0007806340983749042,-0.00011818574044013181,-0.0008834529586098591
0.0,-1.9989826110457326e-07,-2.83462146579142e-06,-1.2181851530580034e-06,-8.855799729944833e-05,-5.3077524080350676e-06,-0.00025638890939606233,-1.1107263664797153e-05,-0.00024072365695535723,-1.5501283497596864e-05,-0.00014377523205307696,-2.019001587142063e-05,-0.00031321084788004955,-2.9788481545254064e-05,-0.0005495149629676781,-4.503316198016522e-05,-0.0007355636023707099,-6.205083057616252e-05,-0.0007793941496153556,-8.068445648387863e-05,-0.0008512980315114437,-9.981230433207895e-05,-0.0008107739250754454,-0.00011781472617039918,-0.0007867261199593736
0.0,1.6498591623277533e-07,-3.3789042369225346e-06,-1.7307374051968683e-06,-0.000151061432025702,-5.329587273627255e-06,-0.00014141317945722464,-7.893682342793108e-06,-9.619771114433163e-05,-1.1689651225158635e-05,-0.00028670308088834585,-2.018342701673329e-05,-0.00041813013964899046,-3.1207893469944095e-05,-0.0005708500791429517,-4.5310974688895687e-05,-0.0006580756255691567,-6.176597578670043e-05,-0.0007991652181669387,-8.013550967797787e-05,-0.0007910490818322285,-9.953672396718675e-05,-0.0009168542198350774,-0.00011898857687445813,-0.0008094541216802562
0.0,-7.887503827079501e-07,-7.270968582416221e-06,-2.2163413236824904e-06,-4.9949698219694334e-05,-2.7449377759067438e-06,-1.091994291689601e-05,-4.11375684910073e-06,-0.00016812191030333545,-1.0507312639282675e-05,-0.0003368824202163092,-1.957651201515771e-05,-0.0005089502225410971,-3.2421333450044716e-05,-0.0005635398978853985,-4.599389836697906e-05,-0.0006634072049715798,-6.144853477125733e-05,-0.00069644798157015,-7.957412344210976e-05,-0.0008764639335442542,-9.898192735427354e-05,-0.0008631330443140835,-0.00012060346257077156,-0.0010000675207996156
0.0,1.0059612765405719e-06,5.687343138039243e-06,1.877603838747896e-06,2.6829296359322445e-05,7.767915292767567e-07,-0.000142542711386062,-3.1007955022380468e-06,-0.00017926459215501,-9.166267735195879e-06,-0.0003810953760002264,-1.9503429624053905e-05,-0.0005069574105124573,-3.2382873123378633e-05,-0.0006297471588313512,-4.65708422412626e-05,-0.0005990032904242495,-6.18148425172827e-05,-0.000759220063632329,-7.913742267424781e-05,-0.000781195857129743,-9.890549199378239e-05,-0.0009207243190137607,-0.00011930922627156047,-0.0008835127076879675
0.0,-1.4135591760116335e-07,7.1296330865399745e-06,2.3191777646291697e-06,0.00012300843799752903,3.6906950277544916e-06,-1.845025879150131e-05,-5.427064274830376e-07,-0.00035136674471986437,-9.622229822894414e-06,-0.00040871832069365677,-1.9609414784737517e-05,-0.0004893506408418452,-3.143381210646562e-05,-0.0005597484416081229,-4.653289879453711e-05,-0.0007382814312729013,-6.25975820421299e-05,-0.0006995843697494369,-7.976138944490524e-05,-0.0007945812385008965,-9.843800437745666e-05,-0.0008448365021138512,-0.00011722833431963022,-0.0008124592625358116
0.0,3.214074157512055e-07,2.9024795809444144e-06,1.6790383261700828e-06,0.00011885532573345464,3.2818021674542464e-06,-3.4284453761008855e-05,4.513856157689991e-07,-0.0002125171711303374,-7.302048302124111e-06,-0.00046709632453644114,-1.951322463393067e-05,-0.0005724484969806474,-3.226692694565967e-05,-0.0005455130708999513,-4.558309795852298e-05,-0.0006776192898272882,-6.304962523892915e-05,-0.0008058526716342058,-8.102243282323503e-05,-0.0007727939739854881,-9.78630606190794e-05,-0.0007206209543086086,-0.00011451757522244754,-0.0007412423982388521
0.0,4.523027684853285e-07,1.1968744442568356e-06,7.422078776390699e-07,3.7753861409092815e-05,1.5225027627679153e-06,-3.7301007828677554e-06,-9.839542887185507e-08,-0.00015673928922010918,-6.247923569416327e-06,-0.0003814447341005139,-1.7048254375146903e-05,-0.0005615524762361678,-3.178528809679213e-05,-0.0007189635094113587,-4.774789930063465e-05,-0.0006689353920248588,-6.329426750152344e-05,-0.0007185030843293233,-8.043387240139596e-05,-0.0007797986655728786,-9.761228234598528e-05,-0.0006993682818362442,-0.0001120331850318049,-0.0006035715559974885
0.0,-9.996593100979832e-08,2.516186239463411e-06,1.6468719393393218e-07,-3.570070809670257e-05,-4.854730894073656e-07,1.902323297314867e-05,-1.3784610891330865e-06,-0.00014362631562889582,-6.144790849416549e-06,-0.0002706117528547325,-1.551290392930132e-05,-0.0005753143506015828,-3.039904325782012e-05,-0.0007037697384021399,-4.8256489728593e-05,-0.0008368686704334532,-6.54843118429107e-05,-0.0006761710193888895,-7.989850380891668e-05,-0.0005997654396296561,-9.489578902266457e-05,-0.0007704943877336183,-0.0001140271577371515,-0.0008679009930140295
0.0,1.5952021328245591e-07,-3.648653722345798e-06,-7.894496871067862e-07,-1.5130924895038772e-05,-1.0472032991217317e-06,-7.018055673568926e-05,-3.223862778502784e-06,-8.766925375115125e-05,-6.784439809979554e-06,-0.00026390290262559915,-1.5260237399445452e-05,-0.0004998026965773335,-3.027645611374456e-05,-0.0007821768476578266,-4.748994063202105e-05,-0.0007115782561649798,-6.430505121038706e-05,-0.0007594141012117945,-8.03781341165825e-05,-0.0006821705723912915,-9.584702304060349e-05,-0.0006342522236969911,-0.00010904832985364206,-0.000559954902882827
0.0,1.014147466177655e-08,1.8936899537505466e-07,-3.0127194271300475e-07,-5.118533779451211e-05,-2.0210916817881754e-06,-6.163955820343481e-05,-3.4235694066648496e-06,-0.00012031092279407404,-8.545135283542891e-06,-0.0003160522003313788,-1.791117561165092e-05,-0.0005028540591518025,-2.9768073919494078e-05,-0.0005363801167486213,-4.4809178189855196e-05,-0.0008103402935007332,-6.351198591626257e-05,-0.0007783491265252296,-8.091614348742127e-05,-0.0007465763725724259,-9.540550076013988e-05,-0.0005360282133300993,-0.00010734329197355763,-0.0005286435470044171
0.0,-3.053435031763959e-07,-9.027177070173142e-07,-2.9205593778426607e-07,4.992815211679617e-06,-6.335033509514645e-07,-7.242667710166732e-05,-5.0980860507465955e-06,-0.00028990148815442765,-1.16620078242739e-05,-0.0002939353617552898,-1.9144578414957825e-05,-0.00036564386434678807,-2.9610115429602162e-05,-0.0005782062683027588,-4.452812581206266e-05,-0.0007161639283374287,-6.199052793176762e-05,-0.000801258185160983,-7.898897002045792e-05,-0.0006761803981626341,-9.453446485514658e-05,-0.0006950760939512365,-0.00010857396637445617,-0.000567437874312046
